Position,points,name,challenge
32,1440,PredatorMonarch,"{'challenge_name': ['BotNet1', 'Challenge under construction', 'MagicButton', 'Guess the num', 'easyyyyyyyyyy', 'Democracy', 'Login', '1 line php', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告', 'Baby RSA', 'Secret ROT13', 'AES?'], 'challenge_category': ['Forensics', 'Forensics', 'Forensics', 'Reverse', 'Reverse', 'Web', 'Web', 'Web', 'Web', 'Web', 'Web', 'Crypto', 'Crypto', 'Crypto'], 'challenge_points': ['60', '40', '10', '200', '50', '350', '100', '300', '100', '100', '30', '40', '40', '20'], 'solve_time': ['2024-11-16T23:50:21.631282Z', '2024-11-16T23:44:56.602137Z', '2024-11-16T23:06:30.181713Z', '2024-11-16T22:51:53.340900Z', '2024-11-16T22:13:18.909377Z', '2024-11-16T20:10:43.459598Z', '2024-11-16T19:57:43.042807Z', '2024-11-16T19:55:39.105573Z', '2024-11-16T19:34:28.689520Z', '2024-11-16T19:33:37.116397Z', '2024-11-16T19:32:50.546960Z', '2024-11-16T18:05:31.168296Z', '2024-11-16T18:01:53.803936Z', '2024-11-16T17:58:13.651218Z']}"
33,1440,armtrace,"{'challenge_name': ['Democracy', 'BotNet1', 'Secret ROT13', '1 line php', 'EASY METHOD', 'AES?', 'Login Revenge', 'Login', 'I need to get the C00kies', '哥布林保衞部公告', 'easyyyyyyyyyy'], 'challenge_category': ['Web', 'Forensics', 'Crypto', 'Web', 'Web', 'Crypto', 'Web', 'Web', 'Web', 'Web', 'Reverse'], 'challenge_points': ['350', '60', '40', '300', '100', '20', '300', '100', '100', '30', '50'], 'solve_time': ['2024-11-17T06:42:16.560693Z', '2024-11-17T00:00:13.552543Z', '2024-11-16T22:51:28.473602Z', '2024-11-16T21:36:58.365384Z', '2024-11-16T20:30:14.290710Z', '2024-11-16T04:10:42.336713Z', '2024-11-16T03:03:24.056786Z', '2024-11-16T02:14:51.515817Z', '2024-11-16T01:51:23.456646Z', '2024-11-16T01:47:04.501437Z', '2024-11-16T01:42:57.054484Z']}"
34,1440,CXPh03n1x,"{'challenge_name': ['easyyyyyyyyyy', 'Secret ROT13', 'Blog 2', 'Beep beep beep!', 'BotNet2', 'Blog 3', 'Blog 1', 'BotNet1', 'Challenge under construction', 'Suspicious GIF', 'MagicButton', 'Kohiro', 'Democracy', '1 line php', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['Reverse', 'Crypto', 'Misc', 'Misc', 'Forensics', 'Misc', 'Misc', 'Forensics', 'Forensics', 'Forensics', 'Forensics', 'Forensics', 'Web', 'Web', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['50', '40', '20', '40', '80', '50', '30', '60', '40', '20', '10', '20', '350', '300', '100', '100', '100', '30'], 'solve_time': ['2024-11-17T08:21:05.433247Z', '2024-11-16T17:25:03.271927Z', '2024-11-16T16:20:45.659877Z', '2024-11-16T16:00:27.913210Z', '2024-11-16T14:47:05.530221Z', '2024-11-16T14:43:56.585528Z', '2024-11-16T14:43:43.281882Z', '2024-11-16T13:55:49.119292Z', '2024-11-16T13:29:54.284810Z', '2024-11-16T10:33:21.051978Z', '2024-11-16T10:31:49.839017Z', '2024-11-16T10:26:26.944736Z', '2024-11-16T10:13:00.517524Z', '2024-11-16T08:39:16.178087Z', '2024-11-16T07:51:35.503010Z', '2024-11-16T07:50:54.969755Z', '2024-11-16T07:50:22.040930Z', '2024-11-16T07:48:49.737257Z']}"
35,1410,TheMythologist,"{'challenge_name': ['Democracy', '1 line php', 'Grading system', 'Login', 'Blog 2', 'Blog 3', 'Challenge under construction', ""Here's the sauce"", 'easyyyyyyyyyy', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告', 'AES?', 'Suspicious GIF', 'Kohiro', 'MagicButton'], 'challenge_category': ['Web', 'Web', 'PWN', 'Web', 'Misc', 'Misc', 'Forensics', 'Reverse', 'Reverse', 'Web', 'Web', 'Web', 'Crypto', 'Forensics', 'Forensics', 'Forensics'], 'challenge_points': ['350', '300', '100', '100', '20', '50', '40', '100', '50', '100', '100', '30', '20', '20', '20', '10'], 'solve_time': ['2024-11-17T08:23:30.555777Z', '2024-11-17T08:22:00.756944Z', '2024-11-17T08:08:03.861925Z', '2024-11-17T05:39:36.014202Z', '2024-11-17T05:33:21.303864Z', '2024-11-17T05:31:14.803201Z', '2024-11-17T05:30:39.908385Z', '2024-11-17T05:05:42.842292Z', '2024-11-17T05:00:16.454192Z', '2024-11-17T04:54:16.054521Z', '2024-11-17T04:53:59.387822Z', '2024-11-17T04:53:43.339069Z', '2024-11-17T04:40:27.574317Z', '2024-11-17T04:34:22.670095Z', '2024-11-17T04:31:35.161500Z', '2024-11-17T04:26:40.691298Z']}"
36,1401,Googlelai,"{'challenge_name': ['Yet Another password checker', '""A Gift from the Leader Organizer""', 'Secret ROT13', 'AES?', 'easyyyyyyyyyy', 'MagicButton', 'Democracy', '1 line php', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['Reverse', 'Misc', 'Crypto', 'Crypto', 'Reverse', 'Forensics', 'Web', 'Web', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['300', '1', '40', '20', '50', '10', '350', '300', '100', '100', '100', '30'], 'solve_time': ['2024-11-17T13:21:37.107420Z', '2024-11-17T12:49:42.624393Z', '2024-11-17T12:01:51.150256Z', '2024-11-17T11:59:07.935907Z', '2024-11-17T11:50:12.976496Z', '2024-11-17T11:49:21.118880Z', '2024-11-17T11:45:54.703754Z', '2024-11-17T11:41:32.307337Z', '2024-11-17T10:48:16.583832Z', '2024-11-17T10:46:03.653641Z', '2024-11-17T10:44:47.991584Z', '2024-11-17T10:42:57.689390Z']}"
37,1400,Red,"{'challenge_name': ['MagicButton', 'Secret ROT13', 'AES?', 'Where is this', 'Blog 3', 'Blog 1', 'DOF', 'easyyyyyyyyyy', 'Grading system', 'Democracy', '1 line php', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['Forensics', 'Crypto', 'Crypto', 'Misc', 'Misc', 'Misc', 'PWN', 'Reverse', 'PWN', 'Web', 'Web', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['10', '40', '20', '20', '50', '30', '100', '50', '100', '350', '300', '100', '100', '100', '30'], 'solve_time': ['2024-11-16T19:15:09.633828Z', '2024-11-16T18:08:10.841449Z', '2024-11-16T17:56:48.712760Z', '2024-11-16T17:51:33.155854Z', '2024-11-16T17:12:19.575134Z', '2024-11-16T17:08:46.286889Z', '2024-11-16T17:06:10.913274Z', '2024-11-16T16:40:21.148800Z', '2024-11-16T16:23:14.187308Z', '2024-11-16T16:05:44.802055Z', '2024-11-16T15:59:45.223946Z', '2024-11-16T15:57:19.797298Z', '2024-11-16T15:57:08.090336Z', '2024-11-16T15:56:49.123695Z', '2024-11-16T15:55:57.157917Z']}"
38,1389,viivie,"{'challenge_name': ['Suspicious GIF', 'Kohiro', ""Here's the sauce"", 'Democracy', '1 line php', 'EASY METHOD', 'NHNC, but C0LoRfUl', 'Grading system', 'Blog 1', 'AES?', 'I need to get the C00kies', 'Login', 'Secret ROT13', '哥布林保衞部公告', 'easyyyyyyyyyy'], 'challenge_category': ['Forensics', 'Forensics', 'Reverse', 'Web', 'Web', 'Web', 'Misc', 'PWN', 'Misc', 'Crypto', 'Web', 'Web', 'Crypto', 'Web', 'Reverse'], 'challenge_points': ['20', '20', '100', '350', '300', '100', '39', '100', '30', '20', '100', '100', '40', '30', '50'], 'solve_time': ['2024-11-17T05:38:58.428898Z', '2024-11-17T05:33:15.714693Z', '2024-11-16T12:47:13.843594Z', '2024-11-16T12:38:01.510682Z', '2024-11-16T12:29:14.836771Z', '2024-11-16T08:47:18.911361Z', '2024-11-16T03:15:14.822191Z', '2024-11-16T02:03:11.177340Z', '2024-11-16T01:54:54.203953Z', '2024-11-16T01:49:33.216750Z', '2024-11-16T01:41:33.035551Z', '2024-11-16T01:37:51.953458Z', '2024-11-16T01:37:38.320703Z', '2024-11-16T01:33:44.398505Z', '2024-11-16T01:33:16.347102Z']}"
39,1380,C0d3,"{'challenge_name': ['DOF', 'Secret ROT13', 'Login', 'Grading system', 'Blog 1', 'Blog 3', 'easyyyyyyyyyy', 'Democracy', '1 line php', 'MagicButton', 'AES?', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['PWN', 'Crypto', 'Web', 'PWN', 'Misc', 'Misc', 'Reverse', 'Web', 'Web', 'Forensics', 'Crypto', 'Web', 'Web', 'Web'], 'challenge_points': ['100', '40', '100', '100', '30', '50', '50', '350', '300', '10', '20', '100', '100', '30'], 'solve_time': ['2024-11-16T18:16:43.295700Z', '2024-11-16T18:09:47.234475Z', '2024-11-16T17:47:40.828716Z', '2024-11-16T17:44:58.852540Z', '2024-11-16T13:50:50.491764Z', '2024-11-16T13:49:52.568285Z', '2024-11-16T13:39:06.854664Z', '2024-11-16T13:38:23.377305Z', '2024-11-16T13:31:02.401061Z', '2024-11-16T13:14:26.057897Z', '2024-11-16T13:04:45.647166Z', '2024-11-16T13:00:43.971727Z', '2024-11-16T13:00:26.966502Z', '2024-11-16T12:59:21.156425Z']}"
40,1380,BattleBears,"{'challenge_name': ['Secret ROT13', 'AES?', 'MagicButton', 'Challenge under construction', 'Suspicious GIF', 'Kohiro', 'easyyyyyyyyyy', 'Miday', 'Democracy', 'Login', '1 line php', '哥布林保衞部公告', 'I need to get the C00kies', 'EASY METHOD'], 'challenge_category': ['Crypto', 'Crypto', 'Forensics', 'Forensics', 'Forensics', 'Forensics', 'Reverse', 'Web', 'Web', 'Web', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['40', '20', '10', '40', '20', '20', '50', '200', '350', '100', '300', '30', '100', '100'], 'solve_time': ['2024-11-17T06:59:28.366245Z', '2024-11-17T06:00:33.587984Z', '2024-11-17T05:58:31.673168Z', '2024-11-17T05:56:56.221692Z', '2024-11-17T05:54:05.333775Z', '2024-11-17T05:52:05.284275Z', '2024-11-17T05:40:53.055388Z', '2024-11-16T20:17:00.422328Z', '2024-11-16T20:11:17.077708Z', '2024-11-16T20:08:08.626330Z', '2024-11-16T20:07:23.383804Z', '2024-11-16T19:52:29.119039Z', '2024-11-16T19:49:57.048478Z', '2024-11-16T19:49:05.227642Z']}"
41,1369,MuMu,"{'challenge_name': ['easyyyyyyyyyy', ""Here's the sauce"", 'I need to get the C00kies', 'Guess the num', 'Democracy', 'Blog 3', 'MagicButton', 'Blog 1', 'Login', 'NHNC, but C0LoRfUl', 'Kohiro', '1 line php', 'AES?'], 'challenge_category': ['Reverse', 'Reverse', 'Web', 'Reverse', 'Web', 'Misc', 'Forensics', 'Misc', 'Web', 'Misc', 'Forensics', 'Web', 'Crypto'], 'challenge_points': ['50', '100', '100', '200', '350', '50', '10', '30', '100', '39', '20', '300', '20'], 'solve_time': ['2024-11-16T16:22:14.989492Z', '2024-11-16T16:21:39.906893Z', '2024-11-16T16:16:09.539093Z', '2024-11-16T16:10:34.367729Z', '2024-11-16T15:35:54.365343Z', '2024-11-16T15:00:40.676719Z', '2024-11-16T14:58:11.386919Z', '2024-11-16T14:49:40.917507Z', '2024-11-16T14:48:53.030140Z', '2024-11-16T14:47:37.156094Z', '2024-11-16T14:47:20.499739Z', '2024-11-16T14:46:43.350547Z', '2024-11-16T13:56:54.343283Z']}"
42,1366,rumaks,"{'challenge_name': ['""A Gift from the Leader Organizer""', '1 line php', 'Duplicated', 'BotNet2', 'BotNet1', 'Challenge under construction', ""Here's the sauce"", 'easyyyyyyyyyy', 'Baby RSA', 'Secret ROT13', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告', 'AES?', 'Suspicious GIF', 'Kohiro', 'MagicButton'], 'challenge_category': ['Misc', 'Web', 'Crypto', 'Forensics', 'Forensics', 'Forensics', 'Reverse', 'Reverse', 'Crypto', 'Crypto', 'Web', 'Web', 'Web', 'Web', 'Crypto', 'Forensics', 'Forensics', 'Forensics'], 'challenge_points': ['1', '300', '255', '80', '60', '40', '100', '50', '40', '40', '100', '100', '100', '30', '20', '20', '20', '10'], 'solve_time': ['2024-11-17T14:16:33.767337Z', '2024-11-17T12:09:39.799036Z', '2024-11-17T11:51:07.776190Z', '2024-11-17T11:22:22.719045Z', '2024-11-17T11:17:10.635339Z', '2024-11-17T11:05:03.425773Z', '2024-11-17T10:29:27.774679Z', '2024-11-17T10:19:49.020701Z', '2024-11-17T10:13:34.438156Z', '2024-11-17T10:12:12.686740Z', '2024-11-17T10:07:38.050399Z', '2024-11-17T10:00:35.967019Z', '2024-11-17T09:55:58.247032Z', '2024-11-17T09:53:57.995181Z', '2024-11-17T09:47:47.505574Z', '2024-11-17T09:46:07.048117Z', '2024-11-17T09:40:42.913826Z', '2024-11-17T09:36:15.501842Z']}"
43,1350,lickitung cult,"{'challenge_name': ['Democracy', 'Blog 1', 'Guess the num', ""Here's the sauce"", 'easyyyyyyyyyy', '1 line php', 'Login', 'I need to get the C00kies', '哥布林保衞部公告', 'Secret ROT13', 'AES?', 'Kohiro', 'MagicButton'], 'challenge_category': ['Web', 'Misc', 'Reverse', 'Reverse', 'Reverse', 'Web', 'Web', 'Web', 'Web', 'Crypto', 'Crypto', 'Forensics', 'Forensics'], 'challenge_points': ['350', '30', '200', '100', '50', '300', '100', '100', '30', '40', '20', '20', '10'], 'solve_time': ['2024-11-16T05:20:12.011464Z', '2024-11-16T05:18:33.181212Z', '2024-11-16T05:15:20.245650Z', '2024-11-16T05:08:56.788929Z', '2024-11-16T05:06:39.984208Z', '2024-11-16T05:03:03.084731Z', '2024-11-16T05:00:02.669915Z', '2024-11-16T04:59:31.110693Z', '2024-11-16T04:59:08.854342Z', '2024-11-16T04:48:04.333292Z', '2024-11-16T04:46:34.654574Z', '2024-11-16T04:37:50.283050Z', '2024-11-16T04:34:46.297797Z']}"
44,1350,Airawat,"{'challenge_name': ['Secret ROT13', 'AES?', 'MagicButton', 'Democracy', '1 line php', 'Login Revenge', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['Crypto', 'Crypto', 'Forensics', 'Web', 'Web', 'Web', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['40', '20', '10', '350', '300', '300', '100', '100', '100', '30'], 'solve_time': ['2024-11-16T09:31:57.945351Z', '2024-11-16T09:29:21.826967Z', '2024-11-16T09:18:38.729733Z', '2024-11-16T09:15:03.057737Z', '2024-11-16T09:09:41.914897Z', '2024-11-16T09:00:57.993199Z', '2024-11-16T08:53:02.777791Z', '2024-11-16T07:05:28.228647Z', '2024-11-16T07:04:48.062158Z', '2024-11-16T06:59:43.316210Z']}"
45,1320,R4Y4N3,"{'challenge_name': ['Login Revenge', 'Democracy', '1 line php', 'easyyyyyyyyyy', 'EASY METHOD', 'Login', 'I need to get the C00kies', '哥布林保衞部公告'], 'challenge_category': ['Web', 'Web', 'Web', 'Reverse', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['300', '350', '300', '50', '100', '100', '100', '30'], 'solve_time': ['2024-11-16T19:21:43.607927Z', '2024-11-16T13:13:14.516960Z', '2024-11-16T12:54:43.648420Z', '2024-11-16T08:53:10.479012Z', '2024-11-16T08:44:01.555460Z', '2024-11-16T08:41:13.712284Z', '2024-11-16T08:39:53.248267Z', '2024-11-16T08:39:02.487316Z']}"
46,1320,不會打CTF喵,"{'challenge_name': ['Competition feedback form', 'Blog 2', 'NHNC, but C0LoRfUl', 'BotNet1', '""A Gift from the Leader Organizer""', 'Secret ROT13', '我的腳架在哪裡??', 'Challenge under construction', 'Suspicious GIF', 'Kohiro', 'MagicButton', 'EASY METHOD', 'I need to get the C00kies', 'Login', 'Democracy', '1 line php', 'Where is this', '哥布林保衞部公告', 'AES?'], 'challenge_category': ['feedback form', 'Misc', 'Misc', 'Forensics', 'Misc', 'Crypto', 'Misc', 'Forensics', 'Forensics', 'Forensics', 'Forensics', 'Web', 'Web', 'Web', 'Web', 'Web', 'Misc', 'Web', 'Crypto'], 'challenge_points': ['30', '20', '39', '60', '1', '40', '20', '40', '20', '20', '10', '100', '100', '100', '350', '300', '20', '30', '20'], 'solve_time': ['2024-11-17T14:11:12.042490Z', '2024-11-17T13:04:42.735217Z', '2024-11-17T12:46:24.499108Z', '2024-11-17T12:36:45.126055Z', '2024-11-17T12:27:19.173744Z', '2024-11-17T11:50:03.332818Z', '2024-11-17T11:10:24.590436Z', '2024-11-17T05:11:17.199442Z', '2024-11-16T10:23:17.797163Z', '2024-11-16T10:16:37.528922Z', '2024-11-16T09:53:10.294702Z', '2024-11-16T08:39:43.448059Z', '2024-11-16T08:39:18.917970Z', '2024-11-16T08:37:44.538471Z', '2024-11-16T08:36:48.234927Z', '2024-11-16T08:34:34.008970Z', '2024-11-16T02:29:50.845726Z', '2024-11-16T02:15:31.501445Z', '2024-11-16T02:12:11.449142Z']}"
47,1310,Execut3,"{'challenge_name': ['AES?', 'Secret ROT13', 'I need to get the C00kies', 'DOF', 'Grading system', 'Suspicious GIF', 'easyyyyyyyyyy', '哥布林保衞部公告', 'Login', 'Democracy', 'EASY METHOD', '1 line php'], 'challenge_category': ['Crypto', 'Crypto', 'Web', 'PWN', 'PWN', 'Forensics', 'Reverse', 'Web', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['20', '40', '100', '100', '100', '20', '50', '30', '100', '350', '100', '300'], 'solve_time': ['2024-11-17T11:20:00.006904Z', '2024-11-17T11:18:10.453180Z', '2024-11-16T23:11:28.654444Z', '2024-11-16T22:47:39.301045Z', '2024-11-16T22:33:58.769061Z', '2024-11-16T22:25:39.449940Z', '2024-11-16T22:17:07.581729Z', '2024-11-16T21:58:25.821780Z', '2024-11-16T21:56:54.114319Z', '2024-11-16T21:56:23.064838Z', '2024-11-16T21:51:53.898137Z', '2024-11-16T21:51:30.242696Z']}"
48,1301,ash3n,"{'challenge_name': ['""A Gift from the Leader Organizer""', 'Secret ROT13', 'easyyyyyyyyyy', 'DOF', 'AES?', 'MagicButton', 'Grading system', 'Democracy', '1 line php', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['Misc', 'Crypto', 'Reverse', 'PWN', 'Crypto', 'Forensics', 'PWN', 'Web', 'Web', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['1', '40', '50', '100', '20', '10', '100', '350', '300', '100', '100', '100', '30'], 'solve_time': ['2024-11-17T12:44:34.108344Z', '2024-11-17T09:23:18.533885Z', '2024-11-17T08:24:43.337632Z', '2024-11-17T08:20:04.477883Z', '2024-11-17T08:00:48.879920Z', '2024-11-17T07:55:04.532489Z', '2024-11-17T06:37:48.095878Z', '2024-11-17T05:00:05.081828Z', '2024-11-17T04:09:29.577083Z', '2024-11-17T03:16:52.652960Z', '2024-11-17T03:16:16.890894Z', '2024-11-17T03:15:10.857329Z', '2024-11-17T03:12:02.530281Z']}"
49,1270,mito_35,"{'challenge_name': ['1 line php', 'Blog 3', 'Democracy', 'Grading system', 'Login', 'I need to get the C00kies', 'EASY METHOD', 'MagicButton', 'Suspicious GIF', 'Secret ROT13', 'AES?', 'easyyyyyyyyyy', '哥布林保衞部公告'], 'challenge_category': ['Web', 'Misc', 'Web', 'PWN', 'Web', 'Web', 'Web', 'Forensics', 'Forensics', 'Crypto', 'Crypto', 'Reverse', 'Web'], 'challenge_points': ['300', '50', '350', '100', '100', '100', '100', '10', '20', '40', '20', '50', '30'], 'solve_time': ['2024-11-16T13:17:04.660670Z', '2024-11-16T12:47:46.778598Z', '2024-11-16T10:50:07.081851Z', '2024-11-16T10:36:17.035071Z', '2024-11-16T10:22:45.230479Z', '2024-11-16T10:22:25.252955Z', '2024-11-16T10:21:32.205810Z', '2024-11-16T10:02:03.427215Z', '2024-11-16T09:56:37.297414Z', '2024-11-16T09:42:30.902692Z', '2024-11-16T09:38:22.167851Z', '2024-11-16T09:32:11.123350Z', '2024-11-16T09:20:51.897358Z']}"
50,1270,betan,"{'challenge_name': ['""A Gift from the Leader Organizer""', 'Ande Yo Caliente', 'BotNet1', 'NHNC, but C0LoRfUl', 'Blog 2', 'Grading system', 'EASY METHOD', 'Suspicious GIF', 'Kohiro', 'Guess the num', 'easyyyyyyyyyy', '1 line php', 'Login', 'I need to get the C00kies', '哥布林保衞部公告', 'Secret ROT13', 'AES?', 'Where is this'], 'challenge_category': ['Misc', 'Crypto', 'Forensics', 'Misc', 'Misc', 'PWN', 'Web', 'Forensics', 'Forensics', 'Reverse', 'Reverse', 'Web', 'Web', 'Web', 'Web', 'Crypto', 'Crypto', 'Misc'], 'challenge_points': ['1', '60', '60', '39', '20', '100', '100', '20', '20', '200', '50', '300', '100', '100', '30', '40', '20', '20'], 'solve_time': ['2024-11-17T14:08:23.893400Z', '2024-11-17T11:54:50.875045Z', '2024-11-16T14:47:07.483408Z', '2024-11-16T13:42:15.039204Z', '2024-11-16T13:33:33.376762Z', '2024-11-16T13:05:44.182619Z', '2024-11-16T07:55:51.703486Z', '2024-11-16T06:21:16.617404Z', '2024-11-16T06:13:43.928390Z', '2024-11-16T06:01:30.145987Z', '2024-11-16T05:38:44.910484Z', '2024-11-16T05:36:52.237584Z', '2024-11-16T05:13:52.457153Z', '2024-11-16T05:05:05.041444Z', '2024-11-16T05:04:31.331270Z', '2024-11-16T05:01:35.258977Z', '2024-11-16T04:37:14.729325Z', '2024-11-16T04:28:45.524612Z']}"
51,1269,vow,"{'challenge_name': ['NHNC, but C0LoRfUl', 'easyyyyyyyyyy', 'Democracy', '1 line php', 'EASY METHOD', 'Miday', 'Login', 'I need to get the C00kies', '哥布林保衞部公告'], 'challenge_category': ['Misc', 'Reverse', 'Web', 'Web', 'Web', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['39', '50', '350', '300', '100', '200', '100', '100', '30'], 'solve_time': ['2024-11-16T07:33:06.288080Z', '2024-11-16T07:29:53.992376Z', '2024-11-16T07:27:26.318081Z', '2024-11-16T07:19:44.388413Z', '2024-11-16T06:58:45.014424Z', '2024-11-16T06:56:02.235996Z', '2024-11-16T05:47:35.132159Z', '2024-11-16T05:46:28.350039Z', '2024-11-16T05:43:38.259473Z']}"
52,1269,h4n3r_,"{'challenge_name': ['我的腳架在哪裡??', 'EASY METHOD', 'NHNC, but C0LoRfUl', '1 line php', 'Grading system', 'easyyyyyyyyyy', 'Democracy', 'Login', 'I need to get the C00kies', '哥布林保衞部公告', 'Where is this', 'Secret ROT13', 'AES?'], 'challenge_category': ['Misc', 'Web', 'Misc', 'Web', 'PWN', 'Reverse', 'Web', 'Web', 'Web', 'Web', 'Misc', 'Crypto', 'Crypto'], 'challenge_points': ['20', '100', '39', '300', '100', '50', '350', '100', '100', '30', '20', '40', '20'], 'solve_time': ['2024-11-16T09:00:59.251213Z', '2024-11-16T08:11:22.321845Z', '2024-11-16T07:43:28.811829Z', '2024-11-16T06:41:16.764112Z', '2024-11-16T05:45:52.012042Z', '2024-11-16T05:10:41.523658Z', '2024-11-16T04:49:36.295962Z', '2024-11-16T04:37:01.291217Z', '2024-11-16T04:35:39.785724Z', '2024-11-16T04:35:13.583265Z', '2024-11-16T04:27:58.092702Z', '2024-11-16T03:55:23.961710Z', '2024-11-16T03:52:49.978987Z']}"
53,1260,1yw51c,"{'challenge_name': ['Where is this', 'Democracy', 'Suspicious GIF', 'Blog 1', 'Blog 3', 'Blog 2', 'Kohiro', 'easyyyyyyyyyy', 'Secret ROT13', 'AES?', '1 line php', 'Login', 'I need to get the C00kies', 'EASY METHOD', 'MagicButton', '哥布林保衞部公告'], 'challenge_category': ['Misc', 'Web', 'Forensics', 'Misc', 'Misc', 'Misc', 'Forensics', 'Reverse', 'Crypto', 'Crypto', 'Web', 'Web', 'Web', 'Web', 'Forensics', 'Web'], 'challenge_points': ['20', '350', '20', '30', '50', '20', '20', '50', '40', '20', '300', '100', '100', '100', '10', '30'], 'solve_time': ['2024-11-16T16:56:18.416913Z', '2024-11-16T16:10:28.740697Z', '2024-11-16T15:02:03.488191Z', '2024-11-16T14:46:07.513784Z', '2024-11-16T14:45:58.113890Z', '2024-11-16T14:45:46.229482Z', '2024-11-16T14:45:21.487578Z', '2024-11-16T13:51:01.718663Z', '2024-11-16T13:47:38.305203Z', '2024-11-16T13:27:46.952204Z', '2024-11-16T13:12:28.294045Z', '2024-11-16T12:53:20.802643Z', '2024-11-16T12:52:13.100557Z', '2024-11-16T12:51:41.852872Z', '2024-11-16T08:36:08.328922Z', '2024-11-16T08:35:27.038751Z']}"
54,1260,AuroraDawn,"{'challenge_name': ['DOF', 'Democracy', 'Blog 1', 'Grading system', 'Guess the num', ""Here's the sauce"", 'easyyyyyyyyyy', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告'], 'challenge_category': ['PWN', 'Web', 'Misc', 'PWN', 'Reverse', 'Reverse', 'Reverse', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['100', '350', '30', '100', '200', '100', '50', '100', '100', '100', '30'], 'solve_time': ['2024-11-17T04:09:42.120633Z', '2024-11-17T04:04:59.130443Z', '2024-11-17T02:57:35.409214Z', '2024-11-17T02:40:51.377949Z', '2024-11-17T02:24:45.697195Z', '2024-11-17T02:17:36.222611Z', '2024-11-17T02:11:52.198343Z', '2024-11-17T02:09:09.057687Z', '2024-11-17T02:08:30.905906Z', '2024-11-17T02:07:49.669360Z', '2024-11-17T02:05:37.919179Z']}"
55,1260,Saudi,"{'challenge_name': ['Miday', 'Democracy', 'AES?', 'easyyyyyyyyyy', '1 line php', 'Login', 'I need to get the C00kies', 'EASY METHOD', '哥布林保衞部公告', 'MagicButton'], 'challenge_category': ['Web', 'Web', 'Crypto', 'Reverse', 'Web', 'Web', 'Web', 'Web', 'Web', 'Forensics'], 'challenge_points': ['200', '350', '20', '50', '300', '100', '100', '100', '30', '10'], 'solve_time': ['2024-11-17T10:25:06.084609Z', '2024-11-17T08:51:05.289631Z', '2024-11-17T08:48:12.003472Z', '2024-11-17T08:41:47.605287Z', '2024-11-17T08:34:55.647799Z', '2024-11-17T08:12:16.698759Z', '2024-11-17T08:11:52.812794Z', '2024-11-17T08:10:51.930030Z', '2024-11-17T08:09:57.430750Z', '2024-11-17T08:09:28.995022Z']}"
56,1239,Agong,"{'challenge_name': ['我的腳架在哪裡??', 'Secret ROT13', '1 line php', 'BotNet1', 'MagicButton', 'NHNC, but C0LoRfUl', 'AES?', 'Where is this', 'easyyyyyyyyyy', 'Democracy', 'EASY METHOD', '哥布林保衞部公告', 'I need to get the C00kies', 'Login'], 'challenge_category': ['Misc', 'Crypto', 'Web', 'Forensics', 'Forensics', 'Misc', 'Crypto', 'Misc', 'Reverse', 'Web', 'Web', 'Web', 'Web', 'Web'], 'challenge_points': ['20', '40', '300', '60', '10', '39', '20', '20', '50', '350', '100', '30', '100', '100'], 'solve_time': ['2024-11-17T02:10:06.624052Z', '2024-11-17T01:48:09.423243Z', '2024-11-17T00:52:55.033547Z', '2024-11-16T14:45:24.250625Z', '2024-11-16T13:35:39.569079Z', '2024-11-16T12:43:38.577182Z', '2024-11-16T12:33:56.497621Z', '2024-11-16T12:02:32.251985Z', '2024-11-16T11:59:17.950158Z', '2024-11-16T11:53:59.176192Z', '2024-11-16T11:38:46.823230Z', '2024-11-16T11:34:29.702350Z', '2024-11-16T11:32:38.960458Z', '2024-11-16T11:32:09.350264Z']}"
