name,points,challenges
Serotonin,72,"{'challenge_name': ['man-vs-matrix'], 'solve_time': ['Sat 09:47:00']}"
kanon,72,"{'challenge_name': ['man-vs-matrix'], 'solve_time': ['Sat 13:13:44']}"
gafftheguardian,72,"{'challenge_name': ['man-vs-matrix'], 'solve_time': ['Sat 16:58:27']}"
Samuraj,72,"{'challenge_name': ['man-vs-matrix'], 'solve_time': ['Sat 20:19:18']}"
nhuhung37,72,"{'challenge_name': ['man-vs-matrix'], 'solve_time': ['Sun 08:53:11']}"
Erge,66,"{'challenge_name': ['devnull-as-a-service'], 'solve_time': ['Fri 23:49:51']}"
dpla,66,"{'challenge_name': ['devnull-as-a-service'], 'solve_time': ['Sat 03:40:01']}"
ylz,66,"{'challenge_name': ['devnull-as-a-service'], 'solve_time': ['Sat 13:44:25']}"
scrollup,66,"{'challenge_name': ['devnull-as-a-service'], 'solve_time': ['Sat 16:50:29']}"
Dantae,66,"{'challenge_name': ['devnull-as-a-service'], 'solve_time': ['Sat 19:12:37']}"
mago,66,"{'challenge_name': ['devnull-as-a-service'], 'solve_time': ['Sun 00:34:31']}"
PSY2,65,"{'challenge_name': ['pickle-season'], 'solve_time': ['Sat 03:09:51']}"
l33thax0r33,65,"{'challenge_name': ['pickle-season'], 'solve_time': ['Sat 05:36:01']}"
iyiym,58,"{'challenge_name': ['submission'], 'solve_time': ['Sat 15:51:37']}"
nopium,58,"{'challenge_name': ['submission'], 'solve_time': ['Sat 16:10:10']}"
r4yan,58,"{'challenge_name': ['submission'], 'solve_time': ['Sat 19:59:53']}"
TRX,58,"{'challenge_name': ['submission'], 'solve_time': ['Sat 20:10:13']}"
ruur,58,"{'challenge_name': ['submission'], 'solve_time': ['Sat 20:53:45']}"
sh3nInfoSec,58,"{'challenge_name': ['submission'], 'solve_time': ['Sat 20:55:53']}"
ARESx,58,"{'challenge_name': ['submission'], 'solve_time': ['Sun 03:42:26']}"
Kikuri'sbeerpacket,58,"{'challenge_name': ['submission'], 'solve_time': ['Sun 11:21:29']}"
hsw109,58,"{'challenge_name': ['submission'], 'solve_time': ['Sun 15:37:52']}"
AL3X,58,"{'challenge_name': ['submission'], 'solve_time': ['Sun 16:23:58']}"
corat75955,58,"{'challenge_name': ['submission'], 'solve_time': ['Sun 21:15:01']}"
Nutthanon,58,"{'challenge_name': ['submission'], 'solve_time': ['Sun 22:05:42']}"
powigil357,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:33:50']}"
Tal1banu,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:34:20']}"
THE LEGION,50,"{'challenge_name': ['mvm'], 'solve_time': ['Fri 23:35:05']}"
Aukovien,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:35:24']}"
Stalin,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:35:50']}"
voidpro,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:37:26']}"
Qhx@ikk,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:37:30']}"
johntad,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:38:01']}"
dino,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:39:27']}"
th3_pr1v1l3g3_3sc4p1st,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:39:57']}"
Qanaasin,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:40:18']}"
pp0101light,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:40:26']}"
chiwchni,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:41:58']}"
IceVentura,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:42:09']}"
thanhbaccua,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:42:32']}"
jyo-coded,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:42:47']}"
pulseczar,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:42:53']}"
CornSmashers,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:43:17']}"
bate,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:43:39']}"
kossiitkgp,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:43:47']}"
WookiesRpeople2,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:44:06']}"
O_G_,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:45:04']}"
warsom77,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:46:16']}"
Karatsuban,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:46:25']}"
C0nfusi0n,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:48:04']}"
Amn3s1a,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:48:19']}"
g0dwin0,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:48:30']}"
DIGGAJ,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:48:39']}"
blinkz,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:48:54']}"
keririnjanja@gmail.com,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:49:04']}"
4n74r3s,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:49:09']}"
Sh@dow,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:49:41']}"
negligble,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:50:07']}"
Blue Lock Eleven,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:50:34']}"
lolmate,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:51:48']}"
HeMan-T04,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:52:19']}"
GolfOfGermany,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:52:24']}"
lo1d,50,"{'challenge_name': ['foundations'], 'solve_time': ['Fri 23:52:32']}"
KarMatik,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:55:27']}"
Debug_4n6,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:56:07']}"
0c34n2176,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:56:36']}"
maddy,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:58:33']}"
PwnByte,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:58:52']}"
dfgdfgfd,50,"{'challenge_name': ['mvm'], 'solve_time': ['Fri 23:58:52']}"
angry_bird_,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Fri 23:59:01']}"
zsnail,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 00:01:53']}"
wxrth,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 00:02:00']}"
Famfam,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 00:02:53']}"
koi,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 00:03:08']}"
kwesou,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 00:03:44']}"
._0x5h1fu,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 00:04:06']}"
jianyin,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 00:05:34']}"
r4c00ns,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 00:06:17']}"
assist,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 00:06:46']}"
ghostvirus,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 00:07:14']}"
Principal,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 00:10:46']}"
redsti,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 00:11:46']}"
jmontagu,50,"{'challenge_name': ['mvm'], 'solve_time': ['Sat 00:13:40']}"
iqrah0x01,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 00:13:51']}"
lans10,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 00:14:21']}"
rlive,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 00:15:43']}"
xtasyyy,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 00:18:04']}"
khentekhtai,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 00:18:48']}"
internship1,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 00:19:01']}"
juniors,50,"{'challenge_name': ['foundations'], 'solve_time': ['Sat 00:19:43']}"
khavid,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 00:24:34']}"
krulsaidme0w,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 00:24:52']}"
dynamo2k1,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 00:25:13']}"
danyelle.palmore@gmail.com,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 00:27:12']}"
countzer0,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 00:29:50']}"
sonodiyokosuka,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 00:30:08']}"
Biaku7,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 00:30:46']}"
YBTZS,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 00:31:09']}"
Grey_Hack,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 00:32:40']}"
574mb0,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 00:36:06']}"
ahamed01,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 00:37:24']}"
dcua,50,"{'challenge_name': ['mvm'], 'solve_time': ['Sat 00:38:21']}"
SU_404,50,"{'challenge_name': ['mvm'], 'solve_time': ['Sat 00:39:57']}"
loded-diper,50,"{'challenge_name': ['mvm'], 'solve_time': ['Sat 00:47:14']}"
mogons,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 00:56:12']}"
vRendevski,50,"{'challenge_name': ['notcrypto'], 'solve_time': ['Sat 01:01:52']}"
Hotrod2901,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 01:04:34']}"
miKL,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 01:04:34']}"
meow*,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 01:15:43']}"
nefelieats,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 01:15:46']}"
Crong's Team,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 01:18:54']}"
hft1e35,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 01:20:06']}"
SecDre,50,"{'challenge_name': ['mvm'], 'solve_time': ['Sat 01:21:49']}"
Gohard,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 01:25:06']}"
han,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 01:28:13']}"
AromaParsley,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 01:36:12']}"
administrator,50,"{'challenge_name': ['foundations'], 'solve_time': ['Sat 01:38:33']}"
blackpearl,50,"{'challenge_name': ['foundations'], 'solve_time': ['Sat 01:45:02']}"
1336,50,"{'challenge_name': ['mvm'], 'solve_time': ['Sat 01:50:57']}"
ByteBandits,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 01:52:02']}"
Arricato,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 01:58:53']}"
pachihaya,50,"{'challenge_name': ['foundations'], 'solve_time': ['Sat 02:03:21']}"
GlitchyKnight,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 02:05:22']}"
rlsemm,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 02:11:05']}"
simon,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 02:18:13']}"
**********,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 02:21:15']}"
M4rchyS,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 02:22:53']}"
Imp3rator,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 02:34:24']}"
2-B-A,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 02:47:15']}"
SrSuj3t0,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 03:00:17']}"
Hexdump HFC,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 03:04:36']}"
athaw,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 03:31:55']}"
ptrcnull,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 03:31:57']}"
voidvikings,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 04:06:29']}"
Tinonymous,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 04:18:53']}"
No_onE,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 04:35:09']}"
Monk,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 04:36:23']}"
Rainbow1225,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 04:38:48']}"
1zverg,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 04:52:45']}"
kkk,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 04:53:33']}"
BoMDay,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 05:00:25']}"
NTUT_Is1ab,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 05:08:21']}"
LonelyOrphan,50,"{'challenge_name': ['foundations'], 'solve_time': ['Sat 05:32:12']}"
_kono,50,"{'challenge_name': ['foundations'], 'solve_time': ['Sat 05:32:13']}"
ghimiresajan779@gmail.com,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 05:45:38']}"
Qu4lity,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 05:45:58']}"
nickal3000,50,"{'challenge_name': ['mvm'], 'solve_time': ['Sat 05:58:16']}"
rebane2001,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 06:33:30']}"
"a,krontab",50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 06:44:47']}"
L3COQ,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 07:00:51']}"
canhieu2412,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 07:02:57']}"
404_Br41n_n0t_f0und,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 07:17:42']}"
x03e,50,"{'challenge_name': ['foundations'], 'solve_time': ['Sat 07:23:07']}"
seoyeomii,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 07:27:41']}"
ngwinis,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 07:49:44']}"
侍,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 07:52:11']}"
Darek321,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 07:58:22']}"
WAGNAK,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 08:00:24']}"
bent0boxish,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 08:26:41']}"
ScrappyEatsTheCode,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 08:50:17']}"
labu,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 08:53:23']}"
cooorgi,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 09:05:13']}"
archana005,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 09:20:20']}"
zenCipher,50,"{'challenge_name': ['foundations'], 'solve_time': ['Sat 09:24:42']}"
Priyank,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 09:24:59']}"
WAGNAK_NMIMS,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 09:29:04']}"
24F4,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 09:29:10']}"
rugveda05,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 09:50:10']}"
TheRealFredP3D,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 10:06:28']}"
patea4,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 10:13:39']}"
dkri3c1,50,"{'challenge_name': ['foundations'], 'solve_time': ['Sat 10:26:15']}"
Sh3lby,50,"{'challenge_name': ['foundations'], 'solve_time': ['Sat 10:30:45']}"
whitedevil,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 10:43:11']}"
Arceus,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 10:46:07']}"
mapcrafter2048,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 10:54:00']}"
frexode,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 11:03:38']}"
daytw0,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 11:28:59']}"
R1yhtp,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 11:45:26']}"
phillychi3,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 11:45:39']}"
CyberCraze,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 11:51:33']}"
th3h4ckt1v15t5,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 12:04:52']}"
AsokaKrsna,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 12:44:09']}"
mizore_fuyu,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 12:46:56']}"
Hel1um17,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 12:49:39']}"
hihi,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 13:07:57']}"
HackaRasta,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 13:15:27']}"
Relieve9876,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 13:18:33']}"
TheDoubleW,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 13:27:43']}"
PotateL,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 13:41:01']}"
ukyovis,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 13:50:42']}"
salentoKing,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 14:13:19']}"
clowncs,50,"{'challenge_name': ['notcrypto'], 'solve_time': ['Sat 14:20:09']}"
Schwyyzer,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 14:26:26']}"
mgulraiz47,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 14:57:11']}"
mgulraiz047,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 15:16:37']}"
Pseudo_Man,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 15:34:46']}"
Xaphiran,50,"{'challenge_name': ['mvm'], 'solve_time': ['Sat 16:05:09']}"
pcman,50,"{'challenge_name': ['foundations'], 'solve_time': ['Sat 16:38:00']}"
cee,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 17:04:45']}"
Asayami,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 17:26:44']}"
m68k,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 17:47:04']}"
Othalan,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 18:12:14']}"
ctf_time,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 18:31:47']}"
Untitled CTF Game,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 18:34:12']}"
pingpwn,50,"{'challenge_name': ['mvm'], 'solve_time': ['Sat 18:38:34']}"
Shl,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 18:39:29']}"
simba57,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 19:03:50']}"
lzy0702zby0609@mail.ustc.edu.cn,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 19:20:03']}"
Devarampage,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 19:20:38']}"
capturetheswag,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 19:38:35']}"
SGVC7,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 20:00:57']}"
Redteam-TG,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 20:02:08']}"
grwna,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 20:17:27']}"
XKgQzDdsc2,50,"{'challenge_name': ['foundations'], 'solve_time': ['Sat 20:22:53']}"
H3NRY B41T,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 20:26:16']}"
siark,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 20:35:48']}"
numeron,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 21:07:45']}"
cushz,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 21:15:30']}"
falcon,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 21:15:36']}"
alec,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 21:46:58']}"
DODHACK3R,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 22:21:39']}"
k4lbass,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 22:22:24']}"
DumpBin,50,"{'challenge_name': ['notcrypto'], 'solve_time': ['Sat 22:51:53']}"
ChickenMane Inc.,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 23:00:19']}"
yuno,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 23:30:17']}"
WizardKing,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sat 23:51:09']}"
deovill,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sun 00:30:52']}"
azyaoffic,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sun 00:51:28']}"
Fire9,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sun 01:29:30']}"
SchwKatze,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sun 01:48:12']}"
kikhbikh,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sun 02:30:06']}"
username123,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sun 02:38:13']}"
browderrj,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sun 03:30:38']}"
OH14,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sun 03:34:21']}"
InfoSith,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sun 05:56:15']}"
DUNNO,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sun 07:06:13']}"
H4ss,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sun 08:50:44']}"
StanX19,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sun 09:44:20']}"
happytiger,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sun 09:55:19']}"
oreo3nforcer,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sun 09:55:51']}"
zhaohg,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sun 11:07:09']}"
xxyyue,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sun 11:25:21']}"
least informed nerd,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sun 12:20:18']}"
sh3b0,50,"{'challenge_name': ['foundations'], 'solve_time': ['Sun 14:27:05']}"
vlad_andries20,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sun 15:00:50']}"
vodanh,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sun 15:13:14']}"
h3ckm3ck,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sun 17:09:39']}"
now.sh,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sun 18:22:29']}"
aQua,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sun 18:44:05']}"
rev0109,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sun 20:13:54']}"
Su-27,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sun 20:18:21']}"
c@triver,50,"{'challenge_name': ['foundations'], 'solve_time': ['Sun 20:27:34']}"
Dalock,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sun 20:49:13']}"
zзd,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sun 20:51:48']}"
greatprogrammer,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sun 21:37:19']}"
Rukuri,50,"{'challenge_name': ['p11n-trophy'], 'solve_time': ['Sun 22:34:34']}"
w_11,0,"{'challenge_name': [], 'solve_time': []}"
allcaps,0,"{'challenge_name': [], 'solve_time': []}"
Dmod,0,"{'challenge_name': [], 'solve_time': []}"
y34g3r,0,"{'challenge_name': [], 'solve_time': []}"
Soul Calibre,0,"{'challenge_name': [], 'solve_time': []}"
sheratan,0,"{'challenge_name': [], 'solve_time': []}"
l3a,0,"{'challenge_name': [], 'solve_time': []}"
blackhat,0,"{'challenge_name': [], 'solve_time': []}"
F1l1X,0,"{'challenge_name': [], 'solve_time': []}"
Ku3hL4p1s,0,"{'challenge_name': [], 'solve_time': []}"
syndrome-impostor,0,"{'challenge_name': [], 'solve_time': []}"
adidas_vova,0,"{'challenge_name': [], 'solve_time': []}"
Mertfurkan,0,"{'challenge_name': [], 'solve_time': []}"
albertcamus,0,"{'challenge_name': [], 'solve_time': []}"
bruh,0,"{'challenge_name': [], 'solve_time': []}"
datdora,0,"{'challenge_name': [], 'solve_time': []}"
p3n9uin,0,"{'challenge_name': [], 'solve_time': []}"
twilightty,0,"{'challenge_name': [], 'solve_time': []}"
Chips,0,"{'challenge_name': [], 'solve_time': []}"
Tester,0,"{'challenge_name': [], 'solve_time': []}"
Evil_rider19,0,"{'challenge_name': [], 'solve_time': []}"
abdullahzamir,0,"{'challenge_name': [], 'solve_time': []}"
elviswong0513,0,"{'challenge_name': [], 'solve_time': []}"
anhcd,0,"{'challenge_name': [], 'solve_time': []}"
loenh3,0,"{'challenge_name': [], 'solve_time': []}"
nguyenlong05,0,"{'challenge_name': [], 'solve_time': []}"
xgampx,0,"{'challenge_name': [], 'solve_time': []}"
sclux7,0,"{'challenge_name': [], 'solve_time': []}"
NOT_0day,0,"{'challenge_name': [], 'solve_time': []}"
Mayonnaise,0,"{'challenge_name': [], 'solve_time': []}"
fidesvita,0,"{'challenge_name': [], 'solve_time': []}"
Flumm1ba3r,0,"{'challenge_name': [], 'solve_time': []}"
nhh,0,"{'challenge_name': [], 'solve_time': []}"
Niva,0,"{'challenge_name': [], 'solve_time': []}"
maikol,0,"{'challenge_name': [], 'solve_time': []}"
LekSuS,0,"{'challenge_name': [], 'solve_time': []}"
jayce,0,"{'challenge_name': [], 'solve_time': []}"
zeros,0,"{'challenge_name': [], 'solve_time': []}"
Tombstone,0,"{'challenge_name': [], 'solve_time': []}"
Biggest_tomato,0,"{'challenge_name': [], 'solve_time': []}"
3395001262@qq.com,0,"{'challenge_name': [], 'solve_time': []}"
